id,featured,format_name,lang,verified,views,shares,likes
700,1,open letter,en,Not Verified,1,2,63
701,0,140,en,Not Verified,2,2,2
702,0,open letter,en,Not Verified,2,1,2
703,0,rant,en,Not Verified,1,7,3
704,0,poem,en,Not Verified,4,1,2
705,0,poem,en,Not Verified,1,2,1
706,0,open letter,en,Not Verified,9,3,1
707,0,140,en,Not Verified,2,1,4
708,0,140,en,Not Verified,12,1,10
709,0,140,en,Not Verified,1,1,4
710,0,open letter,en,Not Verified,6,5,9
711,0,poem,en,Not Verified,4,1,1
712,0,140,en,Verified,2,2,8
713,0,140,en,Not Verified,1,1,2
714,0,poem,en,Not Verified,6,2,3
715,0,page,en,Not Verified,1,1,3
716,0,140,en,Not Verified,1,2,7
717,0,open letter,en,Not Verified,3,3,2
718,0,open letter,en,Not Verified,1,3,4
719,1,poem,en,Verified,2,2,20
720,0,poem,en,Not Verified,1,1,2
721,0,diary,en,Not Verified,2,2,12
722,1,open letter,en,Verified,3,2,32
723,0,page,en,Not Verified,1,1,5
724,0,poem,en,Not Verified,3,1,4
725,0,poem,en,Not Verified,2,2,1
726,0,open letter,en,Not Verified,3,4,4
727,0,140,en,Not Verified,1,4,5
728,1,140,en,Verified,8,1,131
729,0,diary,en,Not Verified,1,1,3
730,0,poem,en,Not Verified,10,1,1
731,0,140,en,Not Verified,3,2,17
732,0,open letter,en,Not Verified,2,4,3
733,0,thought,en,Verified,2,1,9
734,0,thought,en,Not Verified,2,4,3
735,0,poem,en,Not Verified,3,1,6
736,0,musing,en,Not Verified,17,2,101
737,0,thought,en,Verified,3,7,31
738,1,poem,en,Not Verified,4,2,61
739,0,poem,en,Verified,7,1,6
740,0,diary,en,Not Verified,1,2,3
741,0,140,en,Not Verified,2,4,2
742,0,open letter,en,Not Verified,2,1,3
743,1,poem,en,Verified,6,1,54
744,0,140,en,Not Verified,10,1,2
745,0,open letter,en,Not Verified,1,1,2
746,0,poem,en,Not Verified,9,2,3
747,0,thought,en,Not Verified,11,1,1
748,0,open letter,en,Not Verified,1,1,1
749,0,thought,en,Not Verified,7,3,3
750,0,page,en,Not Verified,2,12,3
751,0,short story,en,Not Verified,2,1,4
752,0,musing,en,Not Verified,1,2,2
753,1,thought,en,Verified,10,2,188
754,0,thought,en,Not Verified,2,4,3
755,0,musing,en,Not Verified,1,2,2
756,0,140,en,Not Verified,1,1,5
757,0,diary,en,Not Verified,7,1,3
758,0,140,en,Not Verified,2,2,2
759,0,140,en,Not Verified,1,1,1
760,0,diary,en,Not Verified,1,2,1
761,0,140,en,Not Verified,2,1,1
762,0,musing,en,Not Verified,2,2,1
763,0,open letter,en,Not Verified,2,2,2
764,0,open letter,en,Not Verified,1,1,5
765,0,thought,en,Not Verified,1,2,5
766,1,open letter,en,Verified,4,1,58
767,0,140,en,Not Verified,1,1,4
768,1,poem,en,Verified,2,3,57
769,0,140,en,Not Verified,1,1,2
770,0,open letter,en,Not Verified,1,1,1
771,0,thought,en,Not Verified,22,3,17
772,1,poem,en,Verified,5,6,9
773,0,140,en,Not Verified,3,1,12
774,0,poem,en,Not Verified,4,2,3
775,0,musing,en,Not Verified,4,1,13
776,0,140,en,Verified,1,2,14
777,0,musing,en,Not Verified,11,4,160
778,1,poem,en,Verified,1,1,59
779,1,open letter,en,Not Verified,4,4,135
780,0,thought,en,Verified,7,3,13
781,1,short story,en,Not Verified,4,2,53
782,0,musing,en,Verified,14,2,35
783,0,musing,en,Verified,1,13,9
784,1,open letter,en,Verified,8,2,15
785,0,open letter,en,Verified,6,4,4
786,0,140,en,Not Verified,1,1,5
787,0,poem,en,Not Verified,11,1,7
788,0,poem,en,Not Verified,1,2,4
789,0,rant,en,Verified,1,2,3
790,0,140,en,Not Verified,2,1,1
791,0,140,en,Verified,2,1,17
792,0,thought,en,Not Verified,1,2,1
793,0,musing,en,Not Verified,1,1,1
794,0,thought,en,Not Verified,1,3,1
795,0,poem,en,Not Verified,1,4,5
796,0,poem,en,Not Verified,1,4,4
797,0,musing,en,Not Verified,6,3,5
798,0,short story,en,Not Verified,9,2,3
799,0,140,en,Verified,1,1,27
800,0,140,en,Not Verified,17,2,296
801,0,thought,en,Not Verified,1,2,3
802,0,open letter,en,Not Verified,3,2,2
803,0,diary,en,Not Verified,6,1,1
804,0,140,en,Not Verified,2,3,3
805,0,page,en,Verified,1,10,5
806,1,poem,en,Verified,1,1,73
807,0,poem,en,Not Verified,1,1,5
808,0,diary,en,Not Verified,6,1,2
809,0,open letter,en,Not Verified,1,2,3
810,0,open letter,en,Not Verified,1,2,3
811,0,open letter,en,Not Verified,1,2,4
812,0,musing,en,Not Verified,4,4,2
813,0,rant,en,Verified,7,3,25
814,0,thought,en,Not Verified,1,1,1
815,0,musing,en,Not Verified,2,3,4
816,0,musing,en,Not Verified,5,1,4
817,1,open letter,en,Verified,1,2,33
818,0,poem,en,Not Verified,4,6,2
819,1,140,en,Verified,13,7,132
820,0,diary,en,Not Verified,2,1,2
821,1,poem,en,Verified,1,2,55
822,0,open letter,en,Not Verified,1,1,4
823,1,rant,en,Verified,1,3,53
824,0,thought,en,Not Verified,1,1,2
825,0,poem,en,Not Verified,2,1,2
826,0,page,en,Not Verified,1,1,1
827,0,140,en,Not Verified,1,1,8
828,0,140,en,Not Verified,3,1,3
829,0,musing,en,Not Verified,2,1,1
830,1,bubble,en,Verified,24,2,369
831,0,thought,en,Verified,1,2,5
832,0,musing,en,Not Verified,1,1,3
833,0,diary,en,Not Verified,1,2,1
834,0,short story,en,Not Verified,2,1,3
835,0,thought,en,Not Verified,4,2,4
836,0,page,en,Not Verified,1,2,2
837,1,short story,en,Verified,1,2,24
838,0,musing,en,Not Verified,4,3,2
839,0,140,en,Verified,1,3,14
840,0,thought,en,Not Verified,2,1,18
841,0,140,en,Not Verified,1,2,6
842,0,musing,en,Not Verified,1,1,1
843,0,poem,en,Not Verified,8,2,7
844,1,page,en,Not Verified,1,2,27
845,0,poem,en,Not Verified,8,2,4
846,0,musing,en,Not Verified,8,1,1
847,0,140,en,Not Verified,6,3,8
848,0,thought,en,Not Verified,1,3,4
849,1,thought,en,Not Verified,7,1,62
850,0,poem,en,Not Verified,1,1,1
851,0,140,en,Not Verified,8,2,4
852,0,140,en,Not Verified,6,2,2
853,0,poem,en,Not Verified,9,1,7
854,0,140,en,Not Verified,6,1,5
855,0,rant,en,Not Verified,5,4,2
856,0,rant,en,Not Verified,4,2,1
857,0,poem,en,Not Verified,1,2,3
858,0,poem,en,Not Verified,2,2,1
859,0,page,en,Not Verified,3,1,2
860,0,short story,en,Not Verified,1,1,4
861,1,musing,en,Verified,1,4,82
862,0,thought,en,Verified,17,2,7
863,1,open letter,en,Not Verified,8,3,77
864,0,open letter,en,Not Verified,27,2,7
865,0,140,en,Not Verified,3,2,3
866,4,140,en,Not Verified,2,3,4
867,0,musing,en,Not Verified,10,1,5
868,1,open letter,en,Verified,2,4,29
869,0,thought,en,Not Verified,5,1,3
870,0,poem,en,Not Verified,2,2,1
871,4,140,en,Not Verified,2,1,28
872,0,diary,en,Not Verified,1,2,4
873,0,poem,en,Not Verified,1,1,1
874,0,poem,en,Not Verified,3,1,5
875,0,musing,en,Not Verified,5,2,18
876,1,poem,en,Verified,1,2,16
877,0,140,en,Not Verified,4,1,2
878,0,thought,en,Not Verified,22,3,7
879,0,thought,en,Verified,1,2,27
880,0,musing,en,Not Verified,1,2,3
881,0,thought,en,Verified,7,2,14
882,0,poem,en,Not Verified,9,3,1
883,0,open letter,en,Not Verified,1,4,1
884,0,thought,en,Not Verified,1,1,3
885,0,open letter,en,Verified,1,1,11
886,0,poem,en,Not Verified,3,1,3
887,1,poem,en,Verified,15,2,142
888,1,thought,en,Verified,6,2,63
889,0,short story,en,Verified,1,4,4
890,0,thought,en,Not Verified,1,1,7
891,0,review,en,Not Verified,1,2,3
892,0,poem,en,Not Verified,5,1,1
893,0,poem,en,Not Verified,1,2,1
894,1,bubble,en,Verified,41,2,405
895,1,bubble,en,Verified,14,2,663
896,1,bubble,en,Verified,38,1,291
897,0,open letter,en,Not Verified,1,2,3
898,1,140,en,Verified,6,5,109
899,0,140,en,Verified,2,1,5
900,0,open letter,en,Not Verified,1,1,4
901,0,thought,en,Verified,1,2,9
902,0,poem,en,Not Verified,1,1,1
903,0,140,en,Not Verified,1,2,3
904,0,poem,en,Not Verified,1,1,1
905,0,open letter,en,Not Verified,1,1,3
906,0,musing,en,Not Verified,4,4,3
907,0,open letter,en,Not Verified,3,2,3
908,0,musing,en,Not Verified,2,3,3
909,1,open letter,en,Verified,2,5,22
910,0,poem,en,Not Verified,1,4,4
911,0,poem,en,Verified,2,1,11
912,0,musing,en,Not Verified,4,2,3
913,1,140,en,Not Verified,3,1,80
914,0,poem,en,Not Verified,3,3,3
915,0,musing,en,Not Verified,1,3,1
916,0,open letter,en,Not Verified,1,1,4
917,1,thought,en,Verified,8,1,105
918,0,thought,en,Not Verified,1,1,3
919,0,open letter,en,Not Verified,1,2,1
920,0,short story,en,Not Verified,2,4,8
921,1,open letter,en,Not Verified,1,5,25
922,1,thought,en,Verified,8,2,67
923,1,thought,en,Verified,11,2,65
924,1,poem,en,Verified,9,4,56
925,1,140,en,Not Verified,6,1,149
926,0,thought,en,Not Verified,2,1,5
927,0,140,en,Not Verified,2,1,4
928,0,open letter,en,Verified,1,1,4
929,0,poem,en,Not Verified,2,1,2
930,0,diary,en,Not Verified,3,2,1
931,0,musing,en,Not Verified,1,1,1
932,0,open letter,en,Not Verified,2,2,3
933,0,open letter,en,Not Verified,3,2,3
934,0,140,en,Not Verified,1,2,6
935,0,musing,en,Not Verified,1,2,1
936,0,diary,en,Not Verified,1,1,7
937,0,open letter,en,Not Verified,2,1,2
938,0,diary,en,Not Verified,2,1,1
939,0,short story,en,Not Verified,1,2,4
940,0,open letter,en,Not Verified,2,2,3
941,0,musing,en,Not Verified,2,1,3
942,0,musing,en,Not Verified,15,3,11
943,0,poem,en,Not Verified,2,3,3
944,1,poem,en,Verified,4,7,93
945,1,bubble,en,Verified,10,1,73
946,0,rant,en,Not Verified,2,2,2
947,0,poem,en,Not Verified,2,5,1
948,0,musing,en,Not Verified,3,2,2
949,0,thought,en,Verified,1,2,16
950,0,page,en,Not Verified,2,2,2
951,0,thought,en,Not Verified,6,2,4
952,0,poem,en,Not Verified,1,4,2
953,0,poem,en,Not Verified,6,3,2
954,6,musing,en,Not Verified,57,1,351
955,4,poem,en,Not Verified,2,5,4
956,0,page,en,Not Verified,3,4,8
957,0,140,en,Verified,9,2,12
958,0,open letter,en,Verified,4,2,13
959,1,open letter,en,Verified,1,2,77
960,1,musing,en,Not Verified,3,1,42
961,0,poem,en,Not Verified,10,2,1
962,0,musing,en,Not Verified,1,7,6
963,0,diary,en,Not Verified,2,1,4
964,1,thought,en,Verified,5,2,73
965,1,short story,en,Verified,3,2,34
966,0,musing,en,Not Verified,1,2,2
967,0,page,en,Not Verified,3,7,5
968,0,thought,en,Not Verified,2,1,5
969,0,open letter,en,Verified,3,2,3
970,0,thought,en,Verified,1,5,3
971,0,open letter,en,Not Verified,1,2,7
972,0,short story,en,Verified,7,2,3
973,0,140,en,Not Verified,3,1,2
974,0,musing,en,Not Verified,1,2,1
975,0,thought,en,Verified,1,2,16
976,0,open letter,en,Not Verified,4,1,4
977,0,open letter,en,Not Verified,1,1,2
978,0,open letter,en,Not Verified,3,1,5
979,0,140,en,Not Verified,3,1,3
980,0,140,en,Not Verified,1,4,2
981,0,musing,en,Not Verified,1,2,6
982,0,open letter,en,Not Verified,2,1,4
983,0,short story,en,Not Verified,4,1,4
984,0,diary,en,Not Verified,2,1,2
985,0,140,en,Not Verified,4,2,4
986,0,thought,en,Not Verified,2,3,2
987,1,musing,en,Verified,4,1,57
988,0,musing,en,Not Verified,1,2,2
989,0,poem,en,Not Verified,2,2,2
990,0,poem,en,Not Verified,4,1,1
991,0,140,en,Not Verified,1,8,2
992,0,diary,en,Not Verified,1,23,5
993,0,short story,en,Not Verified,1,2,1
994,0,thought,en,Not Verified,1,1,3
995,0,140,en,Not Verified,1,1,1
996,0,poem,en,Not Verified,13,1,6
997,0,musing,en,Not Verified,3,1,3
998,0,thought,en,Verified,1,1,2
999,0,140,en,Not Verified,1,3,1
1000,0,poem,en,Not Verified,3,3,3
1001,0,musing,en,Not Verified,1,1,2
1002,1,musing,en,Verified,2,2,70
1003,0,thought,en,Not Verified,4,1,1
1004,0,thought,en,Not Verified,1,7,5
1005,1,bubble,en,Verified,11,1,380
1006,1,bubble,en,Verified,12,5,610
1007,0,musing,en,Not Verified,1,2,3
1008,0,thought,en,Not Verified,2,2,3
1009,0,poem,hi,Not Verified,30,1,20
1010,0,poem,en,Not Verified,2,1,6
1011,0,short story,en,Not Verified,2,1,3
1012,1,thought,en,Verified,18,2,125
1013,0,140,en,Not Verified,1,1,4
1014,0,diary,en,Not Verified,2,1,3
1015,0,thought,en,Not Verified,3,2,1
1016,1,140,en,Not Verified,3,2,87
1017,0,musing,en,Verified,1,4,5
1018,0,thought,en,Not Verified,2,1,4
1019,0,140,en,Not Verified,3,1,8
1020,0,poem,en,Not Verified,5,1,3
1021,1,short story,en,Not Verified,4,2,32
1022,0,open letter,en,Verified,1,4,2
1023,0,thought,en,Not Verified,1,4,2
1024,0,musing,en,Not Verified,4,2,14
1025,4,thought,en,Not Verified,205,6,19
1026,0,140,en,Not Verified,2,2,1
1027,0,thought,en,Not Verified,8,2,6
1028,1,poem,en,Not Verified,7,3,31
1029,1,short story,en,Verified,4,2,29
1030,0,rant,en,Not Verified,3,4,3
1031,0,poem,en,Not Verified,1,1,2
1032,1,thought,en,Verified,10,1,52
1033,0,diary,en,Not Verified,4,2,1
1034,0,thought,en,Not Verified,5,1,2
1035,0,diary,en,Not Verified,3,1,1
1036,0,thought,en,Not Verified,2,2,4
1037,0,poem,en,Not Verified,4,2,5
1038,1,open letter,en,Not Verified,2,10,27
1039,0,open letter,en,Not Verified,1,1,15
1040,0,musing,en,Not Verified,1,2,3
1041,0,diary,en,Not Verified,2,1,2
1042,0,140,en,Not Verified,3,2,8
1043,1,thought,en,Verified,9,1,195
1044,0,poem,en,Not Verified,15,11,5
1045,0,page,en,Not Verified,5,1,5
1046,0,thought,en,Not Verified,3,2,1
1047,0,140,en,Not Verified,2,3,8
1048,0,diary,en,Not Verified,1,1,4
1049,0,thought,en,Not Verified,1,1,2
1050,1,thought,en,Verified,7,3,101
1051,1,140,en,Not Verified,4,2,76
1052,0,open letter,en,Not Verified,4,2,5
1053,4,thought,en,Not Verified,469,2,23
1054,4,140,en,Verified,137,1,11
1055,0,musing,en,Not Verified,4,1,1
1056,1,poem,en,Verified,2,2,49
1057,0,poem,en,Not Verified,5,1,2
1058,0,musing,en,Not Verified,5,5,15
1059,4,140,en,Verified,3,1,4
1060,0,thought,en,Not Verified,2,1,2
1061,0,thought,en,Not Verified,3,1,3
1062,0,140,en,Not Verified,1,2,2
1063,0,thought,en,Not Verified,6,1,1
1064,0,diary,en,Not Verified,4,1,10
1065,0,musing,en,Verified,3,2,5
1066,1,review,en,Not Verified,4,1,8
1067,0,thought,en,Not Verified,1,1,7
1068,0,musing,en,Not Verified,1,1,2
1069,0,diary,en,Not Verified,2,1,10
1070,0,open letter,en,Not Verified,1,1,1
1071,0,diary,en,Not Verified,2,1,8
1072,0,open letter,en,Not Verified,1,1,4
1073,0,thought,en,Not Verified,1,1,5
1074,0,open letter,en,Not Verified,7,2,5
1075,0,rant,en,Not Verified,2,1,5
1076,0,poem,en,Not Verified,2,3,1
1077,1,open letter,en,Verified,1,2,109
1078,0,musing,en,Not Verified,3,2,3
1079,0,poem,en,Not Verified,1,2,1
1080,0,thought,en,Not Verified,2,1,1
1081,1,thought,en,Verified,2,2,90
1082,0,musing,en,Not Verified,1,3,8
1083,0,thought,en,Not Verified,3,1,3
1084,0,poem,en,Not Verified,1,4,6
1085,0,musing,en,Not Verified,1,5,2
1086,0,rant,en,Not Verified,1,1,6
1087,0,140,en,Not Verified,3,2,5
1088,0,thought,en,Not Verified,1,2,6
1089,0,140,en,Not Verified,3,2,1
1090,0,open letter,en,Not Verified,9,1,4
1091,1,thought,en,Verified,5,1,113
1092,0,thought,en,Not Verified,3,2,5
1093,0,thought,en,Not Verified,7,5,3
1094,0,poem,en,Not Verified,2,3,4
1095,1,musing,en,Verified,4,1,52
1096,1,open letter,en,Verified,3,2,22
1097,0,rant,en,Not Verified,2,1,5
1098,0,thought,en,Verified,3,2,5
1099,0,short story,en,Not Verified,2,2,2
1100,1,short story,en,Verified,8,2,52
1101,0,thought,en,Verified,1,2,13
1102,0,short story,en,Not Verified,1,2,2
1103,0,poem,en,Not Verified,2,1,1
1104,0,140,en,Verified,7,1,44
1105,0,poem,en,Not Verified,5,1,3
1106,1,bubble,en,Verified,7,50,415
1107,0,140,en,Not Verified,6,2,2
1108,4,musing,en,Not Verified,223,1,22
1109,1,thought,en,Verified,1,2,66
1110,0,thought,en,Not Verified,1,7,3
1111,1,open letter,en,Verified,2,2,52
1112,0,poem,en,Not Verified,1,2,6
1113,1,musing,en,Verified,5,2,68
1114,0,140,en,Not Verified,1,2,3
1115,0,open letter,en,Not Verified,1,1,5
1116,0,poem,en,Not Verified,1,2,2
1117,0,poem,en,Not Verified,2,3,10
1118,0,poem,en,Not Verified,1,1,2
1119,0,musing,en,Not Verified,3,1,2
1120,0,open letter,en,Not Verified,11,1,4
1121,0,poem,en,Not Verified,3,1,2
1122,0,rant,en,Not Verified,2,2,10
1123,0,rant,en,Not Verified,3,2,2
1124,0,musing,en,Not Verified,1,4,2
1125,0,open letter,en,Not Verified,1,3,1
1126,1,thought,en,Verified,4,1,121
1127,0,poem,en,Not Verified,1,3,1
1128,0,diary,en,Not Verified,2,2,3
1129,0,poem,en,Not Verified,2,1,2
1130,0,musing,en,Not Verified,2,2,6
1131,0,musing,en,Not Verified,2,1,5
1132,0,musing,en,Not Verified,1,2,2
1133,0,musing,en,Not Verified,1,2,3
1134,0,musing,en,Not Verified,5,2,7
1135,0,diary,en,Not Verified,1,2,3
1136,0,diary,en,Not Verified,2,2,2
1137,0,140,en,Verified,2,2,6
1138,0,rant,en,Not Verified,1,1,1
1139,1,poem,en,Not Verified,1,5,150
1140,0,thought,en,Not Verified,4,5,5
1141,0,thought,en,Not Verified,1,2,6
1142,1,thought,en,Verified,9,1,112
1143,0,140,en,Not Verified,1,2,2
1144,0,page,en,Not Verified,1,2,4
1145,0,short story,en,Not Verified,3,1,4
1146,0,poem,en,Not Verified,1,2,4
1147,0,thought,en,Verified,1,2,16
1148,0,diary,en,Not Verified,2,2,3
1149,0,poem,en,Not Verified,1,2,1
1150,0,poem,en,Not Verified,1,4,3
1151,0,poem,en,Not Verified,7,3,2
1152,0,140,en,Not Verified,6,1,1
1153,1,thought,en,Verified,15,1,86
1154,0,poem,en,Not Verified,2,2,2
1155,0,140,en,Not Verified,4,2,3
1156,0,thought,en,Not Verified,5,2,5
1157,0,thought,en,Not Verified,1,4,3
1158,0,diary,en,Not Verified,2,1,4
1159,0,thought,en,Not Verified,1,3,4
1160,0,thought,en,Not Verified,1,2,1
1161,0,poem,en,Not Verified,2,1,1
1162,0,140,en,Not Verified,2,2,2
1163,0,short story,en,Not Verified,4,3,1
1164,0,open letter,en,Not Verified,3,2,5
1165,0,musing,en,Not Verified,1,1,5
1166,0,thought,en,Not Verified,2,2,28
1167,0,rant,en,Not Verified,1,3,1
1168,0,poem,en,Not Verified,4,1,4
1169,0,poem,en,Not Verified,1,2,6
1170,1,musing,en,Verified,10,2,47
1171,0,140,en,Not Verified,1,3,2
1172,4,thought,en,Not Verified,422,1,14
1173,1,poem,en,Not Verified,10,6,42
1174,0,140,en,Not Verified,2,1,4
1175,1,bubble,en,Verified,13,1,635
1176,0,musing,en,Verified,1,2,5
1177,0,poem,en,Not Verified,1,6,3
1178,1,open letter,en,Not Verified,2,2,54
1179,0,open letter,en,Not Verified,2,1,2
1180,0,open letter,en,Not Verified,3,2,3
1181,0,open letter,en,Not Verified,1,1,5
1182,0,poem,en,Not Verified,1,1,3
1183,0,musing,en,Not Verified,3,2,9
1184,0,open letter,en,Not Verified,1,1,7
1185,0,diary,en,Not Verified,7,2,4
1186,0,rant,en,Not Verified,2,1,3
1187,4,thought,en,Not Verified,556,1,15
1188,1,short story,en,Verified,1,2,15
1189,0,140,en,Not Verified,1,2,4
1190,0,thought,en,Not Verified,2,1,4
1191,0,poem,en,Not Verified,1,1,8
1192,0,short story,en,Not Verified,3,2,4
1193,0,rant,en,Not Verified,1,4,2
1194,0,140,en,Not Verified,1,3,4
1195,0,diary,en,Not Verified,1,1,9
1196,0,open letter,en,Not Verified,3,1,3
1197,0,rant,en,Not Verified,1,2,2
1198,0,140,en,Not Verified,1,1,2
1199,1,poem,en,Verified,2,2,41
1200,0,140,en,Not Verified,1,2,1
1201,0,thought,en,Not Verified,5,1,2
1202,0,poem,en,Not Verified,4,1,1
1203,1,140,en,Not Verified,9,2,129
1204,0,open letter,en,Not Verified,10,1,3
1205,1,open letter,en,Verified,1,4,48
1206,0,open letter,en,Not Verified,16,2,3
1207,0,short story,en,Not Verified,10,2,4
1208,0,rant,en,Verified,1,2,7
1209,1,thought,en,Verified,6,4,94
1210,0,review,en,Not Verified,2,1,2
1211,0,rant,en,Not Verified,3,1,1
1212,0,thought,en,Not Verified,2,2,1
1213,0,thought,en,Not Verified,1,1,4
1214,4,140,en,Not Verified,2,8,10
1215,0,open letter,en,Not Verified,1,2,2
1216,0,poem,en,Not Verified,1,1,5
1217,0,open letter,en,Not Verified,3,3,6
1218,4,thought,en,Not Verified,1,5,8
1219,0,poem,en,Not Verified,2,1,2
1220,0,poem,en,Not Verified,4,2,3
1221,0,open letter,en,Not Verified,1,2,1
1222,0,musing,en,Not Verified,5,3,5
1223,0,diary,en,Not Verified,9,3,2
1224,0,thought,en,Not Verified,1,3,3
1225,1,poem,en,Verified,4,2,67
1226,0,open letter,en,Not Verified,1,4,1
1227,0,diary,en,Not Verified,5,3,1
1228,1,short story,en,Not Verified,6,1,38
1229,1,bubble,en,Verified,4,2,349
1230,1,bubble,en,Verified,15,2,343
1231,0,short story,en,Not Verified,2,15,7
1232,0,diary,en,Not Verified,2,2,1
1233,0,poem,en,Not Verified,4,1,3
1234,0,140,en,Verified,2,5,6
1235,0,page,en,Not Verified,7,1,1
1236,0,musing,en,Not Verified,3,1,2
1237,0,short story,en,Not Verified,1,15,5
1238,0,musing,en,Not Verified,1,1,7
1239,0,diary,en,Not Verified,11,2,6
1240,0,thought,en,Not Verified,3,2,8
1241,0,poem,en,Not Verified,4,1,2
1242,0,140,en,Not Verified,2,2,3
1243,0,diary,en,Not Verified,1,1,6
1244,0,thought,en,Not Verified,1,1,4
1245,0,diary,en,Not Verified,1,1,2
1246,0,140,en,Not Verified,1,1,8
1247,0,thought,en,Not Verified,1,1,1
1248,0,thought,en,Verified,6,2,9
1249,0,poem,en,Not Verified,3,2,2
1250,0,thought,en,Verified,1,2,9
1251,1,open letter,en,Verified,9,4,53
1252,0,thought,en,Not Verified,4,1,3
1253,1,poem,en,Verified,3,4,51
1254,0,thought,en,Not Verified,1,5,3
1255,0,poem,en,Not Verified,1,1,4
1256,0,140,en,Not Verified,2,2,6
1257,0,140,en,Not Verified,3,1,1
1258,0,140,en,Not Verified,1,2,7
1259,0,140,en,Verified,1,2,5
1260,1,140,en,Verified,10,1,62
1261,4,thought,en,Not Verified,299,2,16
1262,0,140,en,Verified,2,1,4
1263,0,140,en,Not Verified,2,4,22
1264,0,diary,en,Not Verified,3,2,1
1265,0,open letter,en,Not Verified,2,1,3
1266,0,musing,en,Not Verified,1,3,2
1267,1,musing,en,Verified,2,1,54
1268,0,poem,en,Not Verified,1,2,4
1269,1,open letter,en,Verified,2,3,42
1270,0,open letter,en,Not Verified,1,1,1
1271,1,short story,en,Verified,2,2,16
1272,0,140,en,Not Verified,4,3,3
1273,0,140,en,Not Verified,1,1,4
1274,0,140,en,Not Verified,1,1,3
1275,0,140,en,Not Verified,4,5,3
1276,0,140,en,Not Verified,3,2,10
1277,0,140,en,Verified,2,2,9
1278,0,thought,en,Verified,7,1,6
